title,artist,year,genre
Black Land Farmer,Frankie Miller,1959.0,country
Which One Is to Blame,The Wilburn Brothers,1959.0,country
Come Walk With Me,Wilma Lee & Stoney Cooper with Carolee and The Clinch Mountain Clan,1959.0,country
Mommy For A Day,Kitty Wells,1959.0,country
Under Your Spell Again,Buck Owens,1959.0,country
Partners,Jim Reeves,1959.0,country
Set Him Free,Skeeter Davis,1959.0,country
Deck Of Cards,Wink Martindale,1959.0,country
Who Shot Sam,George Jones,1959.0,country
Johnny Reb,Johnny Horton,1959.0,country
Jimmy Brown The Newsboy,Mac Wiseman,1959.0,country
Somebody's Back in Town,The Wilburn Brothers,1959.0,country
Katy Too,Johnny Cash,1959.0,country
The Long Black Veil,Lefty Frizzell,1959.0,country
A Thousand Miles Ago,Webb Pierce,1959.0,country
The Battle Of New Orleans,Jimmie Driftwood,1959.0,country
Chasin' a Rainbow,Hank Snow,1959.0,country
Lonesome Old House,Don Gibson,1959.0,country
I've Run Out of Tomorrows,Hank Thompson,1959.0,country
That's What It's Like To Be Lonesome,Ray Price,1959.0,country
You're Makin' A Fool Out Of Me,Jimmy Newman,1959.0,country
Family Man,Frankie Miller,1959.0,country
The Hanging Tree,Marty Robbins,1959.0,country
My Baby's Gone,The Louvin Brothers,1959.0,country
Old Moon,Betty Foley,1959.0,country
Am I That Easy To Forget,Carl Belew,1959.0,country
Luther Played the Boogie,Johnny Cash,1959.0,country
Frankie's Man Johnny,Johnny Cash,1959.0,country
A Woman's Intuition,The Wilburn Brothers,1959.0,country
Cabin in the Hills,Lester Flatt & Earl Scruggs,1959.0,country
Grin And Bear It,Jimmy Newman,1959.0,country
Chip Off The Old Block,Eddy Arnold,1959.0,country
Poor Old Heartsick Me,Margie Bowes,1959.0,country
Five Feet High And Rising,Johnny Cash,1959.0,country
Beyond The Shadow,The Browns,1959.0,country
That's What It's Like To Be Lonesome,Bill Anderson,1959.0,country
Half-Breed,Marvin Rainwater,1959.0,country
Dark Hollow,Jimmie Skinner,1959.0,country
Draggin' The River,Ferlin Husky,1959.0,country
Gotta Travel On,Bill Monroe,1959.0,country
Your Wild Life's Gonna Get You Down,Kitty Wells,1959.0,country
Ninety-Nine,Bill Anderson,1959.0,country
I Cried A Tear,Ernest Tubb,1959.0,country
Soldier's Joy,Hawkshaw Hawkins,1959.0,country
Timbrook,Lewis Pruitt,1959.0,country
Thanks a Lot,Johnny Cash,1959.0,country
Sal's Got A Sugar Lip,Johnny Horton,1959.0,country
You Dreamer You,Johnny Cash,1959.0,country
Cigarettes And Coffee Blues,Lefty Frizzell,1959.0,country
"Are You Willing, Willie",Marion Worth,1959.0,country
How Can I Think Of Tomorrow,James O'Gwynn,1959.0,country
Anybody's Girl,Hank Thompson,1959.0,country
The Battle Of Kookamonga,Homer and Jethro,1959.0,country
My Love And Little Me,Margie Bowes,1959.0,country
Next Time,Ernest Tubb,1959.0,country
My Reason For Living,Ferlin Husky,1959.0,country
That's The Way It's Gotta Be,Faron Young,1959.0,country
The Best Years Of Your Life,Carl Smith,1959.0,country
Homebreaker,Skeeter Davis,1959.0,country
So Many Times,Roy Acuff and His Smoky Mountain Boys,1959.0,country
The Little Drummer Boy,Johnny Cash,1959.0,country
Money to Burn,George Jones,1959.0,country
Sailor Man,Johnnie & Jack,1959.0,country
I'll Catch You When You Fall,Charlie Walker,1959.0,country
A Long Time Ago,Faron Young,1959.0,country
Problems,The Everly Brothers,1959.0,country
John Wesley Hardin,Jimmie Skinner,1959.0,country
I'm Beginning To Forget You,Jim Reeves,1959.0,country
"Yankee, Go Home",Goldie Hill,1959.0,country
You Take The Table And I'll Take The Chairs,Bob Gallion,1959.0,country
Are You Lonesome Tonight?,Elvis Presley,1960.0,country
He'll Have To Go,Jim Reeves,1960.0,country
Please Help Me I'm Falling,Hank Locklin,1960.0,country
North to Alaska,Johnny Horton,1960.0,country
Last Date,Floyd Cramer,1960.0,country
Wings Of A Dove,Ferlin Husky,1960.0,country
Alabam,Cowboy Copas,1960.0,country
Just One Time,Don Gibson,1960.0,country
(I Can't Help You) I'm Falling Too,Skeeter Davis,1960.0,country
I Missed Me,Jim Reeves,1960.0,country
One More Time,Ray Price,1960.0,country
My Last Date (With You),Skeeter Davis,1960.0,country
I'm Gettin' Better,Jim Reeves,1960.0,country
Another (Just Like Me),Roy Drusky,1960.0,country
Excuse Me (I Think I've Got A Heartache),Buck Owens,1960.0,country
No Love Have I,Webb Pierce,1960.0,country
Riverboat,Faron Young,1960.0,country
Big Iron,Marty Robbins,1960.0,country
Above And Beyond,Buck Owens,1960.0,country
Anymore,Roy Drusky,1960.0,country
Sink The Bismarck,Johnny Horton,1960.0,country
He'll Have To Stay,Jeanne Black,1960.0,country
Heart To Heart Talk,Bob Wills with Tommy Duncan and The Texas Playboys,1960.0,country
Fallen Angel,Webb Pierce,1960.0,country
Each Moment ('Spent With You),Ernest Ashworth,1960.0,country
Sweet Dreams,Don Gibson,1960.0,country
Softly And Tenderly (I'll Hold You In My Arms),Lewis Pruitt,1960.0,country
The Window Up Above,George Jones,1960.0,country
You're The Only Good Thing (That's Happened To Me),George Morgan,1960.0,country
I Know One,Jim Reeves,1960.0,country
Let's Think About Living,Bob Luman,1960.0,country
Why I'm Walkin',Stonewall Jackson,1960.0,country
Before This Day Ends,George Hamilton IV,1960.0,country
Am I Losing You,Jim Reeves,1960.0,country
I Don't Believe I'll Fall In Love Today,Warren Smith,1960.0,country
Wishful Thinking,Wynn Stewart,1960.0,country
Amigo's Guitar,Kitty Wells,1960.0,country
Your Old Used To Be,Faron Young,1960.0,country
Left To Right,Kitty Wells,1960.0,country
I Think I Know,Marion Worth,1960.0,country
I Wish I Could Fall In Love Today,Ray Price,1960.0,country
That's My Kind Of Love,Marion Worth,1960.0,country
Scarlet Ribbons (For Her Hair),The Browns,1960.0,country
"Far, Far Away",Don Gibson,1960.0,country
A Lovely Work Of Art,Jimmy Newman,1960.0,country
The Tip Of My Fingers,Bill Anderson,1960.0,country
Miller's Cave,Hank Snow,1960.0,country
Is It Wrong (For Loving You),Webb Pierce,1960.0,country
You Can't Pick A Rose In December,Ernest Ashworth,1960.0,country
The Ballad Of Wild River,Gene Woods,1960.0,country
Timbrook,Lewis Pruitt,1960.0,country
Hot Rod Lincoln,Charlie Ryan,1960.0,country
The Picture,Ray Godfrey,1960.0,country
Oh Lonesome Me,Johnny Cash,1960.0,country
Cruel Love,Lou Smith,1960.0,country
A Six Pack to Go,Hank Thompson,1960.0,country
Mule Skinner Blues,The Fendermen,1960.0,country
Seasons Of My Heart,Johnny Cash,1960.0,country
Face To The Wall,Faron Young,1960.0,country
Drifting Texas Sand,Webb Pierce,1960.0,country
Love Has Made You Beautiful,Merle Kilgore,1960.0,country
Family Bible,Claude Gray,1960.0,country
Mary Don't You Weep,Stonewall Jackson,1960.0,country
"Are You Willing, Willie",Marion Worth,1960.0,country
Second Honeymoon,Johnny Cash,1960.0,country
Wanting You With Me Tonight,Jimmy Newman,1960.0,country
Who Will Buy The Wine,Charlie Walker,1960.0,country
The Old Lamplighter,The Browns,1960.0,country
The Long Walk,Bill Leatherwood,1960.0,country
Am I That Easy to Forget,Skeeter Davis,1960.0,country
Walk Out Backwards,Bill Anderson,1960.0,country
Here I Am Drunk Again,Clyde Beavers,1960.0,country
She's Just A Whole Lot Like You,Hank Thompson and His Brazos Valley Boys,1960.0,country
Smiling Bill McCall,Johnny Cash,1960.0,country
Dear Mama,Merle Kilgore,1960.0,country
The Eyes Of Love,Margie Singleton,1960.0,country
Everybody's Somebody's Fool,Connie Francis,1960.0,country
Straight A's in Love,Johnny Cash,1960.0,country
Pinball Machine,Lonnie Irving,1960.0,country
The One You Slip Around With,Jan Howard,1960.0,country
A Little Guy Called Joe,Stonewall Jackson,1960.0,country
Reasons To Live,Jimmie Skinner,1960.0,country
Nobody's Darling But Mine,Johnny Sea,1960.0,country
Stuck On You,Elvis Presley,1960.0,country
Money To Burn,George Jones,1960.0,country
(Doin' The) Lover's Leap,Webb Pierce,1960.0,country
Riverboat Gambler,Jimmie Skinner,1960.0,country
I'm Movin' On,Don Gibson,1960.0,country
I'm A Honky Tonk Girl,Loretta Lynn,1960.0,country
Jenny Lou,Sonny James,1960.0,country
Send Me The Pillow You Dream On,The Browns featuring Jim Edward Brown,1960.0,country
Baby Rocked Her Dolly,Frankie Miller,1960.0,country
Life Of A Poor Boy,Stonewall Jackson,1960.0,country
This Ole House,Wilma Lee & Stoney Cooper and The Clinch Mountain Clan,1960.0,country
Lonely River Rhine,Bobby Helms,1960.0,country
The Moon Is Crying,Allan Riddle,1960.0,country
Rockin' Rollin' Ocean,Hank Snow,1960.0,country
Accidentally on Purpose,George Jones,1960.0,country
Carmel By The Sea,Kitty Wells,1960.0,country
Ev'rybody's Somebody's Fool,Ernest Tubb,1960.0,country
Walk On By,Leroy Van Dyke,1961.0,country
Don't Worry,Marty Robbins,1961.0,country
A Little Bitty Tear,Burl Ives,1961.0,country
Big Bad John,Jimmy Dean,1961.0,country
North To Alaska,Johnny Horton,1961.0,country
Hello Walls,Faron Young,1961.0,country
I Fall To Pieces,Patsy Cline,1961.0,country
Crazy,Patsy Cline,1961.0,country
The Window Up Above,George Jones,1961.0,country
Tender Years,George Jones,1961.0,country
Sea Of Heartbreak,Don Gibson,1961.0,country
Three Hearts In A Tangle,Roy Drusky,1961.0,country
Heartbreak U.S.A.,Kitty Wells,1961.0,country
In the Middle of a Heartache,Wanda Jackson,1961.0,country
It's Your World,Marty Robbins,1961.0,country
Foolin' Around,Buck Owens,1961.0,country
Lonesome Number One,Don Gibson,1961.0,country
Go On Home,Patti Page,1961.0,country
The Blizzard,Jim Reeves,1961.0,country
(I Dreamed of a) Hillbilly Heaven,Tex Ritter,1961.0,country
Under The Influence Of Love,Buck Owens,1961.0,country
Losing Your Love,Jim Reeves,1961.0,country
I'll Just Have A Cup Of Coffee (Then I'll Go),Claude Gray,1961.0,country
San Antonio Rose,Floyd Cramer,1961.0,country
Soft Rain,Ray Price,1961.0,country
My Ears Should Burn (When Fools Are Talked About),Claude Gray,1961.0,country
Sweet Lips,Webb Pierce,1961.0,country
The Comancheros,Claude King,1961.0,country
My Last Date (With You),Skeeter Davis,1961.0,country
Sweet Dreams,Don Gibson,1961.0,country
Hello Fool,Ralph Emery,1961.0,country
Loose Talk,Buck Owens & Rose Maddox,1961.0,country
Right Or Wrong,Wanda Jackson,1961.0,country
Let Forgiveness In,Webb Pierce,1961.0,country
"Big River, Big Man",Claude King,1961.0,country
Heart Over Mind,Ray Price,1961.0,country
Walking The Streets,Webb Pierce,1961.0,country
Beggar To A King,Hank Snow,1961.0,country
Sleepy-Eyed John,Johnny Horton,1961.0,country
Tennessee Flat-Top Box,Johnny Cash,1961.0,country
Backtrack,Faron Young,1961.0,country
When Two Worlds Collide,Roger Miller,1961.0,country
(How Can I Write on Paper) What I Feel in My Heart,Jim Reeves,1961.0,country
Odds And Ends (Bits And Pieces),Warren Smith,1961.0,country
Loving You (Was Worth This Broken Heart),Bob Gallion,1961.0,country
You're The Reason,Joe South,1961.0,country
Oklahoma Hills,Hank Thompson,1961.0,country
Happy Birthday To Me,Hank Locklin,1961.0,country
How Do You Talk To A Baby,Webb Pierce,1961.0,country
Walk Out Backwards,Bill Anderson,1961.0,country
Mental Cruelty,Buck Owens & Rose Maddox,1961.0,country
Wreck On The Highway,Wilma Lee & Stoney Cooper and The Clinch Mountain Clan,1961.0,country
Po' Folks,Bill Anderson,1961.0,country
I Went Out Of My Way (To Make You Happy),Roy Drusky,1961.0,country
Louisiana Man,Rusty & Doug,1961.0,country
Flat Top,Cowboy Copas,1961.0,country
Three Steps to the Phone (Million of Miles),George Hamilton IV,1961.0,country
Be Quiet Mind,Del Reeves,1961.0,country
I Think I Know,Marion Worth,1961.0,country
Your Old Love Letters,Porter Wagoner,1961.0,country
Last Date,Floyd Cramer,1961.0,country
Go Home,Lester Flatt & Earl Scruggs,1961.0,country
Too Many Times,Don Winters,1961.0,country
I'd Rather Loan You Out,Roy Drusky,1961.0,country
Optimistic,Skeeter Davis,1961.0,country
Signed Sealed And Delivered,Cowboy Copas,1961.0,country
What Would You Do,Jim Reeves,1961.0,country
Black Land Farmer,Frankie Miller,1961.0,country
The Hand You're Holding Now,Skeeter Davis,1961.0,country
The Restless One,Hank Snow,1961.0,country
Crazy Bullfrog,Lewis Pruitt,1961.0,country
Kisses Never Lie,Carl Smith,1961.0,country
"From Here, To There, To You",Hank Locklin,1961.0,country
Please Mr. Kennedy,Jim Nesbitt,1961.0,country
Oh Lonesome Me,Johnny Cash with The Gene Lowery Singers,1961.0,country
Polka on a Banjo,Lester Flatt & Earl Scruggs,1961.0,country
Sunny Tennessee,Cowboy Copas,1961.0,country
I Love You Best Of All,The Louvin Brothers,1961.0,country
Mom And Dad's Waltz,Patti Page,1961.0,country
You're The Reason,Bobby Edwards,1961.0,country
Ebony Eyes,The Everly Brothers,1961.0,country
Hangover Tavern,Hank Thompson,1961.0,country
The Twenty-Fourth Hour,Ray Price,1961.0,country
To You And Yours (From Me And Mine),George Hamilton IV,1961.0,country
Through That Door,Ernest Tubb,1961.0,country
You Don't Want My Love,Roger Miller,1961.0,country
Kissing My Pillow,Rose Maddox,1961.0,country
One Step Ahead Of My Past,Hank Locklin,1961.0,country
One Grain Of Sand,Eddy Arnold,1961.0,country
Don't Let Your Sweet Love Die,Reno and Smiley,1961.0,country
Jimmy Martinez,Marty Robbins,1961.0,country
Everybody's Dying For Love,Jimmy Newman,1961.0,country
Diggy Liggy Lo,Rusty & Doug,1961.0,country
Anywhere There's People,Lawton Williams,1961.0,country
"Conscience, I'm Guilty",Rose Maddox,1961.0,country
Forever Gone,Ernest Ashworth,1961.0,country
Blue Blue Day,The Wilburn Brothers,1961.0,country
What'd I Say,Jerry Lee Lewis,1961.0,country
Baby Sittin' Boogie,Buzz Clifford,1961.0,country
Ragged But Right,Moon Mullican,1961.0,country
From a Jack to a King,Ned Miller,1962.0,country
Wolverton Mountain,Claude King,1962.0,country
Devil Woman,Marty Robbins,1962.0,country
She's Got You,Patsy Cline,1962.0,country
Ruby Ann,Marty Robbins,1962.0,country
Crazy,Patsy Cline,1962.0,country
Don't Let Me Cross Over,Carl Butler,1962.0,country
Old Rivers,Walter Brennan,1962.0,country
Losing Your Love,Jim Reeves,1962.0,country
Adios Amigo,Jim Reeves,1962.0,country
Mama Sang A Song,Bill Anderson,1962.0,country
A Little Bitty Tear,Burl Ives,1962.0,country
That's My Pa,Sheb Wooley,1962.0,country
P.T. 109,Jimmy Dean,1962.0,country
I've Been Everywhere,Hank Snow,1962.0,country
Lonesome Number One,Don Gibson,1962.0,country
It Keeps Right On A-Hurtin',Johnny Tillotson,1962.0,country
She Thinks I Still Care,George Jones,1962.0,country
Call Me Mr. In-Between,Burl Ives,1962.0,country
I'm Gonna Change Everything,Jim Reeves,1962.0,country
If A Woman Answers (Hang Up The Phone),Leroy Van Dyke,1962.0,country
Misery Loves Company,Porter Wagoner,1962.0,country
The Ballad of Jed Clampett,Lester Flatt & Earl Scruggs,1962.0,country
Charlie's Shoes,Billy Walker,1962.0,country
Don't Go Near The Indians,Rex Allen,1962.0,country
Mary Ann Regrets,Burl Ives,1962.0,country
"Shake Me, I Rattle (Squeeze Me, I Cry)",Marion Worth,1962.0,country
A Little Heartache,Eddy Arnold,1962.0,country
A Girl I Used to Know,George Jones & The Jones Boys,1962.0,country
A Wound Time Can't Erase,Stonewall Jackson,1962.0,country
Everybody But Me,Ernest Ashworth,1962.0,country
Trouble's Back in Town,The Wilburn Brothers,1962.0,country
Funny Way Of Laughin',Burl Ives,1962.0,country
The Comeback,Faron Young,1962.0,country
I Can Mend Your Broken Heart,Don Gibson,1962.0,country
In The Middle Of A Heartache,Wanda Jackson,1962.0,country
Dear Ivan,Jimmy Dean,1962.0,country
Does He Mean That Much to You?,Eddy Arnold,1962.0,country
Little Black Book,Jimmy Dean,1962.0,country
Wall To Wall Love,Bob Gallion,1962.0,country
Alla My Love,Webb Pierce,1962.0,country
Cow Town,Webb Pierce,1962.0,country
(How Can I Write On Paper) What I Feel In My Heart,Jim Reeves,1962.0,country
Pride,Ray Price,1962.0,country
Unloved Unwanted,Kitty Wells,1962.0,country
Willie The Weeper,Billy Walker,1962.0,country
"From Here, to There, to You",Hank Locklin,1962.0,country
The Comancheros,Claude King,1962.0,country
"Aching, Breaking Heart",George Jones,1962.0,country
After Loving You,Eddy Arnold,1962.0,country
Tears Broke Out On Me,Eddy Arnold,1962.0,country
If You Don't Know I Ain't Gonna Tell You,George Hamilton IV,1962.0,country
Success,Loretta Lynn,1962.0,country
Send Me The Pillow You Dream On,Johnny Tillotson,1962.0,country
When I Get Thru With You (You'll Love Me Too),Patsy Cline,1962.0,country
We Missed You,Kitty Wells,1962.0,country
The Burning Of Atlanta,Claude King,1962.0,country
Take Time,Webb Pierce,1962.0,country
Three Days,Faron Young,1962.0,country
Hello Out There,Carl Belew,1962.0,country
Touch Me,Willie Nelson,1962.0,country
The Cajun Queen,Jimmy Dean,1962.0,country
Footsteps Of A Fool,Judy Lynn,1962.0,country
My Name Is Mud,James O'Gwynn,1962.0,country
Love Can't Wait,Marty Robbins,1962.0,country
We're Gonna Go Fishin',Hank Locklin,1962.0,country
To A Sleeping Beauty,Jimmy Dean,1962.0,country
Silver Threads And Golden Needles,The Springfields,1962.0,country
Will Your Lawyer Talk To God,Kitty Wells,1962.0,country
Crazy Wild Desire,Webb Pierce,1962.0,country
Kickin' Our Hearts Around,Buck Owens,1962.0,country
I Take the Chance,Ernest Ashworth,1962.0,country
Honky-Tonk Man,Johnny Horton,1962.0,country
Then A Tear Fell,Earl Scott,1962.0,country
In The Jailhouse Now,Johnny Cash,1962.0,country
I've Got the World by the Tail,Claude King,1962.0,country
Where I Ought To Be,Skeeter Davis,1962.0,country
Shame On Me,Bobby Bare,1962.0,country
Leona,Stonewall Jackson,1962.0,country
I Guess I'll Never Learn,Charlie Phillips,1962.0,country
Tennessee Flat-Top Box,Johnny Cash,1962.0,country
The Violet And A Rose,Little Jimmy Dickens,1962.0,country
Willingly,Willie Nelson & Shirley Collie,1962.0,country
Happy Journey,Hank Locklin,1962.0,country
Day Into Night,Kitty Wells,1962.0,country
So Wrong,Patsy Cline,1962.0,country
The Waltz You Saved For Me,Ferlin Husky,1962.0,country
Cold Dark Waters,Porter Wagoner,1962.0,country
Sometimes I'm Tempted,Marty Robbins,1962.0,country
Don't Go Near The Eskimos,Ben Colder,1962.0,country
Nobody's Fool But Yours,Buck Owens,1962.0,country
Save The Last Dance For Me,Buck Owens,1962.0,country
Waltz of the Angels,Margie Singleton,1962.0,country
Air Mail To Heaven,Carl Smith,1962.0,country
One Look At Heaven,Stonewall Jackson,1962.0,country
He Stands Real Tall,Del Reeves,1962.0,country
Anywhere There's People,Lawton Williams,1962.0,country
(I'm the Girl From) Wolverton Mountain,Jo Ann Campbell,1962.0,country
Go On Home,Patti Page,1962.0,country
I've Just Destroyed The World (I'm Living In),Ray Price,1962.0,country
Still,Bill Anderson,1963.0,country
500 Miles Away from Home,Bobby Bare,1963.0,country
Abilene,George Hamilton IV,1963.0,country
Ring Of Fire,Johnny Cash,1963.0,country
The Ballad Of Jed Clampett,"Lester Flatt, Earl Scruggs and the Foggy Mountains Boys",1963.0,country
The End Of The World,Skeeter Davis,1963.0,country
Welcome to My World,Jim Reeves,1963.0,country
Ruby Ann,Marty Robbins,1963.0,country
Love's Gonna Live Here,Buck Owens,1963.0,country
From A Jack To A King,Ned Miller,1963.0,country
Lonesome 7-7203,Hawkshaw Hawkins,1963.0,country
Act Naturally,Buck Owens,1963.0,country
The Matador,Johnny Cash,1963.0,country
Six Days On The Road,Dave Dudley,1963.0,country
Talk Back Trembling Lips,Ernest Ashworth,1963.0,country
8 X 10,Bill Anderson,1963.0,country
Guilty,Jim Reeves,1963.0,country
Ninety Miles An Hour (Down A Dead End Street),Hank Snow,1963.0,country
Begging to You,Marty Robbins,1963.0,country
Make The World Go Away,Ray Price,1963.0,country
Mountain Of Love,David Houston,1963.0,country
Detroit City,Bobby Bare,1963.0,country
Is This Me?,Jim Reeves,1963.0,country
Sweet Dreams (Of You),Patsy Cline,1963.0,country
Cowboy Boots,Dave Dudley,1963.0,country
Second Hand Rose,Roy Drusky,1963.0,country
We Must Have Been Out Of Our Minds,George Jones & Melba Montgomery,1963.0,country
The Yellow Bandana,Faron Young,1963.0,country
Sing A Little Song Of Heartache,Rose Maddox,1963.0,country
Thanks A Lot,Ernest Tubb,1963.0,country
Roll Muddy River,The Wilburn Brothers,1963.0,country
Does He Mean That Much To You?,Eddy Arnold,1963.0,country
I'm Saving My Love,Skeeter Davis,1963.0,country
You Comb Her Hair,George Jones,1963.0,country
T For Texas,Grandpa Jones,1963.0,country
Hello Trouble,Orville Couch,1963.0,country
Leavin' On Your Mind,Patsy Cline,1963.0,country
I Take The Chance,Ernest Ashworth,1963.0,country
Tips Of My Fingers,Roy Clark,1963.0,country
Last Day in the Mines,Dave Dudley,1963.0,country
Take a Letter Miss Gray,Justin Tubb,1963.0,country
Sands Of Gold,Webb Pierce,1963.0,country
Not What I Had in Mind,George Jones,1963.0,country
Walk Me To The Door,Ray Price,1963.0,country
Pearl Pearl Pearl,Lester Flatt & Earl Scruggs,1963.0,country
I've Enjoyed As Much Of This As I Can Stand,Porter Wagoner,1963.0,country
The Minute You're Gone,Sonny James,1963.0,country
"Mr. Heartache, Move On",Coleman O'Neal,1963.0,country
Old Showboat,Stonewall Jackson,1963.0,country
I Can't Stay Mad At You,Skeeter Davis,1963.0,country
The Man Who Robbed The Bank At Santa Fe,Hank Snow,1963.0,country
Those Wonderful Years,Webb Pierce,1963.0,country
Call Me Mr. Brown,Skeets McDonald,1963.0,country
Down By The River,Faron Young,1963.0,country
You're For Me,Buck Owens,1963.0,country
Happy To Be Unhappy,Gary Buck,1963.0,country
Tell Her So,The Wilburn Brothers,1963.0,country
You Took Her Off My Hands (Now Please Take Her Off My Mind),Ray Price,1963.0,country
Little Ole You,Jim Reeves,1963.0,country
Can't Hang Up The Phone,Stonewall Jackson,1963.0,country
I've Got The World By The Tail,Claude King,1963.0,country
Yesterday's Memories,Eddy Arnold,1963.0,country
Jealous Hearted Me,Eddy Arnold,1963.0,country
Faded Love,Leon McAuliff,1963.0,country
Not So Long Ago,Marty Robbins,1963.0,country
There's More Pretty Girls Than One,George Hamilton IV,1963.0,country
Cigarettes And Coffee Blues,Marty Robbins,1963.0,country
Building A Bridge,Claude King,1963.0,country
Goodbye Kisses,Cowboy Copas,1963.0,country
Head Over Heels In Love With You,Don Gibson,1963.0,country
Sheepskin Valley,Claude King,1963.0,country
Your Best Friend And Me,Mac Wiseman,1963.0,country
Mary Ann Regrets,Burl Ives,1963.0,country
Bayou Talk,Jimmy Newman,1963.0,country
Walk Right In,The Rooftop Singers,1963.0,country
A Million Years Or So,Eddy Arnold,1963.0,country
Loving Arms,Carl Butler and Pearl,1963.0,country
Don't Call Me From A Honky Tonk,Johnny and Jonie Mosby,1963.0,country
Hey Lucille!,Claude King,1963.0,country
The Only Girl I Can't Forget,Del Reeves,1963.0,country
The Other Woman,Loretta Lynn,1963.0,country
We've Got Something In Common,Faron Young,1963.0,country
Cold And Lonely (Is The Forecast For Tonight),Kitty Wells,1963.0,country
Please Talk To My Heart,Country Johnny Mathis,1963.0,country
Nightmare,Faron Young,1963.0,country
Shake Me I Rattle (Squeeze Me I Cry),Marion Worth,1963.0,country
Fool Me Once,Connie Hall,1963.0,country
Wild Wild Wind,Stonewall Jackson,1963.0,country
Sawmill,Webb Pierce,1963.0,country
We're The Talk Of The Town,Buck Owens & Rose Maddox,1963.0,country
Robert E. Lee,Ott Stephens,1963.0,country
Busted,Johnny Cash,1963.0,country
My Father's Voice,Judy Lynn,1963.0,country
Shoes Of A Fool,Bill Goodwin,1963.0,country
Going Through The Motions (Of Living),Sonny James,1963.0,country
The Way It Feels To Die,Vernon Stewart,1963.0,country
In The Back Room Tonight,Carl Smith,1963.0,country
Let's Invite Them Over,George Jones & Melba Montgomery,1963.0,country
A Stranger Was Here,Darrell McCall,1963.0,country
"Knock Again, True Love",Claude Gray,1963.0,country
See the Funny Little Clown,Bobby Goldsboro,1964.0,country
I Won't Forget You,Jim Reeves,1964.0,country
Dang Me,Roger Miller,1964.0,country
Understand Your Man,Johnny Cash,1964.0,country
I Guess I'm Crazy,Jim Reeves,1964.0,country
Begging To You,Marty Robbins,1964.0,country
"It Ain't Me, Babe",Johnny Cash,1964.0,country
I Don't Care (Just As Long As You Love Me),Buck Owens,1964.0,country
Once A Day,Connie Smith,1964.0,country
My Heart Skips A Beat,Buck Owens,1964.0,country
Four Strong Winds,Bobby Bare,1964.0,country
Do-Wacka-Do,Roger Miller,1964.0,country
"Saginaw, Michigan",Lefty Frizzell,1964.0,country
Welcome To My World,Jim Reeves,1964.0,country
Cross The Brazos At Waco,Billy Walker,1964.0,country
Do What You Do Do Well,Ned Miller,1964.0,country
Chug-A-Lug,Roger Miller,1964.0,country
You're the Only World I Know,Sonny James,1964.0,country
Together Again,Buck Owens,1964.0,country
B.J. The D.J.,Stonewall Jackson,1964.0,country
The Race Is On,George Jones,1964.0,country
Burning Memories,Ray Price,1964.0,country
Miller's Cave,Bobby Bare,1964.0,country
Memory #1,Webb Pierce,1964.0,country
The Cowboy In The Continental Suit,Marty Robbins,1964.0,country
Wine Women And Song,Loretta Lynn,1964.0,country
The Ballad Of Ira Hayes,Johnny Cash,1964.0,country
I Love To Dance With Annie,Ernest Ashworth,1964.0,country
Long Gone Lonesome Blues,Hank Williams Jr.,1964.0,country
I Don't Love You Anymore,Charlie Louvin,1964.0,country
Five Little Fingers,Bill Anderson,1964.0,country
Before I'm Over You,Loretta Lynn,1964.0,country
Don't Be Angry,Stonewall Jackson,1964.0,country
The Lumberjack,Hal Willis,1964.0,country
Password,Kitty Wells,1964.0,country
500 Miles Away From Home,Bobby Bare,1964.0,country
Molly,Eddy Arnold,1964.0,country
Keeping Up With The Joneses,Margie Singleton & Faron Young,1964.0,country
Gonna Get Along Without You Now,Skeeter Davis,1964.0,country
Your Heart Turned Left (And I Was On The Right),George Jones,1964.0,country
Second Fiddle (To An Old Guitar),Jean Shepard,1964.0,country
Sorrow On The Rocks,Porter Wagoner,1964.0,country
Baltimore,Sonny James,1964.0,country
Last Day In The Mines,Dave Dudley,1964.0,country
Mad,Dave Dudley,1964.0,country
Go Cat Go,Norma Jean,1964.0,country
Circumstances,Billy Walker,1964.0,country
Love Is No Excuse,Dottie West,1964.0,country
Please Talk To My Heart,Ray Price,1964.0,country
This White Circle On My Finger,Kitty Wells,1964.0,country
One Of These Days,Marty Robbins,1964.0,country
Looking For More In '64,Jim Nesbitt,1964.0,country
Three A.M.,Bill Anderson,1964.0,country
I Thank My Lucky Stars,Eddy Arnold,1964.0,country
Bad News,Johnny Cash,1964.0,country
Peel Me A Nanner,Roy Drusky,1964.0,country
Me,Bill Anderson,1964.0,country
Ringo,Lorne Greene,1964.0,country
Finally,Kitty Wells & Webb Pierce,1964.0,country
"Fort Worth, Dallas Or Houston",George Hamilton IV,1964.0,country
A Week In The Country,Ernest Ashworth,1964.0,country
Give Me 40 Acres (To Turn This Rig Around),The Willis Brothers,1964.0,country
D.J. for a Day,Jimmy Newman,1964.0,country
He Says The Same Things To Me,Skeeter Davis,1964.0,country
Pushed in a Corner,Ernest Ashworth,1964.0,country
Where Does A Little Tear Come From,George Jones,1964.0,country
Then I'll Stop Loving You,The Browns,1964.0,country
You'll Drive Me Back (Into Her Arms Again),Faron Young,1964.0,country
Here Comes My Baby,Dottie West,1964.0,country
Dern Ya,Ruby Wright,1964.0,country
I'll Go Down Swinging,Porter Wagoner,1964.0,country
